event_id,match_id,player_id,event_type,minute,match_date,home_team,away_team,home_score,away_score
EV00655,M00066,MO004,goal,42,2025-05-22,Bournemouth,Aston Villa,1,3
EV00656,M00066,DO002,goal,73,2025-05-22,Bournemouth,Aston Villa,1,3
EV00657,M00066,TA002,red_card,8,2025-05-22,Bournemouth,Aston Villa,1,3
EV00658,M00066,EM001,red_card,57,2025-05-22,Bournemouth,Aston Villa,1,3
EV00659,M00066,AT001,substitution,27,2025-05-22,Bournemouth,Aston Villa,1,3
EV00660,M00066,RO003,yellow_card,65,2025-05-22,Bournemouth,Aston Villa,1,3
EV00661,M00067,HU001,assist,15,2024-11-16,Liverpool,Ipswich Town,0,2
EV00662,M00067,VI001,yellow_card,80,2024-11-16,Liverpool,Ipswich Town,0,2
EV00663,M00067,DO001,yellow_card,61,2024-11-16,Liverpool,Ipswich Town,0,2
EV00664,M00067,TR001,yellow_card,29,2024-11-16,Liverpool,Ipswich Town,0,2
EV00665,M00067,TR002,yellow_card,89,2024-11-16,Liverpool,Ipswich Town,0,2
EV00666,M00067,LU001,substitution,54,2024-11-16,Liverpool,Ipswich Town,0,2
EV00667,M00067,OL002,assist,49,2024-11-16,Liverpool,Ipswich Town,0,2
EV00668,M00067,AL005,yellow_card,8,2024-11-16,Liverpool,Ipswich Town,0,2
EV00669,M00067,TR002,assist,16,2024-11-16,Liverpool,Ipswich Town,0,2
EV00670,M00067,DO001,substitution,44,2024-11-16,Liverpool,Ipswich Town,0,2
EV00671,M00067,VI001,red_card,9,2024-11-16,Liverpool,Ipswich Town,0,2
EV00672,M00068,MO005,yellow_card,51,2024-10-09,Manchester City,Brighton,1,4
EV00673,M00068,PH001,substitution,67,2024-10-09,Manchester City,Brighton,1,4
EV00674,M00068,KA001,red_card,72,2024-10-09,Manchester City,Brighton,1,4
EV00675,M00068,WE001,yellow_card,43,2024-10-09,Manchester City,Brighton,1,4
EV00676,M00068,KC001,red_card,43,2024-10-09,Manchester City,Brighton,1,4
EV00677,M00068,MA001,red_card,90,2024-10-09,Manchester City,Brighton,1,4
EV00678,M00068,ER001,assist,25,2024-10-09,Manchester City,Brighton,1,4
EV00679,M00068,KC001,goal,58,2024-10-09,Manchester City,Brighton,1,4
EV00680,M00068,KC001,assist,8,2024-10-09,Manchester City,Brighton,1,4
EV00681,M00068,JA001,goal,29,2024-10-09,Manchester City,Brighton,1,4
EV00682,M00069,MI005,substitution,31,2025-05-23,Crystal Palace,Aston Villa,4,2
EV00683,M00069,WI002,yellow_card,52,2025-05-23,Crystal Palace,Aston Villa,4,2
EV00684,M00069,JO010,assist,10,2025-05-23,Crystal Palace,Aston Villa,4,2
EV00685,M00069,PA002,assist,66,2025-05-23,Crystal Palace,Aston Villa,4,2
EV00686,M00069,JO010,goal,21,2025-05-23,Crystal Palace,Aston Villa,4,2
EV00687,M00069,KO001,red_card,77,2025-05-23,Crystal Palace,Aston Villa,4,2
EV00688,M00069,PA002,goal,65,2025-05-23,Crystal Palace,Aston Villa,4,2
EV00689,M00069,JO010,substitution,87,2025-05-23,Crystal Palace,Aston Villa,4,2
EV00690,M00069,JO004,assist,61,2025-05-23,Crystal Palace,Aston Villa,4,2
EV00691,M00069,WI002,yellow_card,83,2025-05-23,Crystal Palace,Aston Villa,4,2
EV00692,M00069,WI002,substitution,43,2025-05-23,Crystal Palace,Aston Villa,4,2
EV00693,M00069,DA006,yellow_card,68,2025-05-23,Crystal Palace,Aston Villa,4,2
EV00694,M00070,Wal001,goal,49,2025-02-22,Everton,Ipswich Town,1,4
EV00695,M00070,PE002,substitution,75,2025-02-22,Everton,Ipswich Town,1,4
EV00696,M00070,RI002,assist,64,2025-02-22,Everton,Ipswich Town,1,4
EV00697,M00070,NI002,assist,68,2025-02-22,Everton,Ipswich Town,1,4
EV00698,M00070,PE002,substitution,73,2025-02-22,Everton,Ipswich Town,1,4
EV00699,M00070,JA010,assist,79,2025-02-22,Everton,Ipswich Town,1,4
EV00700,M00070,RI002,red_card,47,2025-02-22,Everton,Ipswich Town,1,4
EV00701,M00070,DA004,yellow_card,63,2025-02-22,Everton,Ipswich Town,1,4
EV00702,M00070,JO006,goal,2,2025-02-22,Everton,Ipswich Town,1,4
EV00703,M00071,MA005,assist,82,2025-01-13,Bournemouth,Aston Villa,2,4
EV00704,M00071,OL001,red_card,71,2025-01-13,Bournemouth,Aston Villa,2,4
EV00705,M00071,DW001,goal,16,2025-01-13,Bournemouth,Aston Villa,2,4
EV00706,M00071,AT001,substitution,54,2025-01-13,Bournemouth,Aston Villa,2,4
EV00707,M00071,MI001,red_card,49,2025-01-13,Bournemouth,Aston Villa,2,4
EV00708,M00071,DI001,goal,66,2025-01-13,Bournemouth,Aston Villa,2,4
EV00709,M00071,DO002,red_card,26,2025-01-13,Bournemouth,Aston Villa,2,4
EV00710,M00071,LL001,substitution,33,2025-01-13,Bournemouth,Aston Villa,2,4
EV00711,M00071,MI001,goal,68,2025-01-13,Bournemouth,Aston Villa,2,4
EV00712,M00072,RO002,yellow_card,15,2025-05-05,Liverpool,Chelsea,0,2
EV00713,M00072,SU001,goal,36,2025-05-05,Liverpool,Chelsea,0,2
EV00714,M00072,AN001,yellow_card,42,2025-05-05,Liverpool,Chelsea,0,2
EV00715,M00072,VI001,assist,4,2025-05-05,Liverpool,Chelsea,0,2
EV00716,M00072,VI001,substitution,22,2025-05-05,Liverpool,Chelsea,0,2
EV00717,M00072,RO002,assist,64,2025-05-05,Liverpool,Chelsea,0,2
EV00718,M00072,MO001,substitution,36,2025-05-05,Liverpool,Chelsea,0,2
EV00719,M00072,VI001,yellow_card,55,2025-05-05,Liverpool,Chelsea,0,2
EV00720,M00072,MO001,yellow_card,23,2025-05-05,Liverpool,Chelsea,0,2
EV00721,M00072,CU001,substitution,44,2025-05-05,Liverpool,Chelsea,0,2
EV00722,M00072,LU001,substitution,35,2025-05-05,Liverpool,Chelsea,0,2
EV00723,M00073,JA012,goal,20,2025-03-24,Luton Town,West Ham,1,3
EV00724,M00073,TA004,substitution,90,2025-03-24,Luton Town,West Ham,1,3
EV00725,M00073,TA004,substitution,30,2025-03-24,Luton Town,West Ham,1,3
EV00726,M00073,RY002,goal,77,2025-03-24,Luton Town,West Ham,1,3
EV00727,M00073,KU001,goal,65,2025-03-24,Luton Town,West Ham,1,3
EV00728,M00073,TY001,substitution,35,2025-03-24,Luton Town,West Ham,1,3
EV00729,M00073,RO005,assist,11,2025-03-24,Luton Town,West Ham,1,3
EV00730,M00073,PA005,yellow_card,54,2025-03-24,Luton Town,West Ham,1,3
EV00731,M00073,PA004,goal,10,2025-03-24,Luton Town,West Ham,1,3
EV00732,M00073,RY002,yellow_card,59,2025-03-24,Luton Town,West Ham,1,3
EV00733,M00073,TA004,assist,82,2025-03-24,Luton Town,West Ham,1,3
EV00734,M00073,TY001,substitution,30,2025-03-24,Luton Town,West Ham,1,3
EV00735,M00074,SO001,red_card,30,2024-11-22,Tottenham,Nottingham Forest,2,0
EV00736,M00074,MA007,assist,26,2024-11-22,Tottenham,Nottingham Forest,2,0
EV00737,M00074,NE001,yellow_card,44,2024-11-22,Tottenham,Nottingham Forest,2,0
EV00738,M00074,SO001,goal,48,2024-11-22,Tottenham,Nottingham Forest,2,0
EV00739,M00074,MA004,assist,16,2024-11-22,Tottenham,Nottingham Forest,2,0
EV00740,M00074,PA001,goal,64,2024-11-22,Tottenham,Nottingham Forest,2,0
EV00741,M00074,DA002,substitution,70,2024-11-22,Tottenham,Nottingham Forest,2,0
EV00742,M00074,SO001,red_card,46,2024-11-22,Tottenham,Nottingham Forest,2,0
EV00743,M00074,SO001,substitution,41,2024-11-22,Tottenham,Nottingham Forest,2,0
EV00744,M00074,SC001,yellow_card,37,2024-11-22,Tottenham,Nottingham Forest,2,0
EV00745,M00075,GA002,red_card,76,2025-05-08,Crystal Palace,Southampton,0,2
EV00746,M00075,DA006,red_card,3,2025-05-08,Crystal Palace,Southampton,0,2
EV00747,M00075,CA003,assist,56,2025-05-08,Crystal Palace,Southampton,0,2
EV00748,M00075,CA003,goal,42,2025-05-08,Crystal Palace,Southampton,0,2
EV00749,M00075,CA003,assist,14,2025-05-08,Crystal Palace,Southampton,0,2
EV00750,M00075,HA002,red_card,38,2025-05-08,Crystal Palace,Southampton,0,2
EV00751,M00075,ED002,substitution,10,2025-05-08,Crystal Palace,Southampton,0,2
EV00752,M00075,YU001,yellow_card,63,2025-05-08,Crystal Palace,Southampton,0,2
EV00753,M00075,DA006,red_card,12,2025-05-08,Crystal Palace,Southampton,0,2
EV00754,M00075,JO008,assist,63,2025-05-08,Crystal Palace,Southampton,0,2
EV00755,M00075,JO010,assist,78,2025-05-08,Crystal Palace,Southampton,0,2
EV00756,M00075,GA002,red_card,90,2025-05-08,Crystal Palace,Southampton,0,2
EV00757,M00076,CU001,yellow_card,56,2024-11-23,Leicester City,Liverpool,0,2
EV00758,M00076,TR001,goal,11,2024-11-23,Leicester City,Liverpool,0,2
EV00759,M00076,ST001,substitution,30,2024-11-23,Leicester City,Liverpool,0,2
EV00760,M00076,DO003,substitution,85,2024-11-23,Leicester City,Liverpool,0,2
EV00761,M00076,HU002,substitution,47,2024-11-23,Leicester City,Liverpool,0,2
EV00762,M00076,AN001,red_card,7,2024-11-23,Leicester City,Liverpool,0,2
EV00763,M00076,WI003,goal,82,2024-11-23,Leicester City,Liverpool,0,2
EV00764,M00076,DO001,red_card,13,2024-11-23,Leicester City,Liverpool,0,2
EV00765,M00076,TR001,red_card,23,2024-11-23,Leicester City,Liverpool,0,2
EV00766,M00076,HU002,yellow_card,64,2024-11-23,Leicester City,Liverpool,0,2
EV00767,M00077,JO004,red_card,40,2025-05-18,Aston Villa,Ipswich Town,3,2
EV00768,M00077,JO004,red_card,7,2025-05-18,Aston Villa,Ipswich Town,3,2
EV00769,M00077,LE001,substitution,86,2025-05-18,Aston Villa,Ipswich Town,3,2
EV00770,M00077,AL005,red_card,5,2025-05-18,Aston Villa,Ipswich Town,3,2
EV00771,M00077,CA004,yellow_card,10,2025-05-18,Aston Villa,Ipswich Town,3,2
EV00772,M00077,MO004,substitution,23,2025-05-18,Aston Villa,Ipswich Town,3,2
EV00773,M00077,JO004,substitution,68,2025-05-18,Aston Villa,Ipswich Town,3,2
EV00774,M00077,JA004,substitution,56,2025-05-18,Aston Villa,Ipswich Town,3,2
EV00775,M00077,MO004,substitution,75,2025-05-18,Aston Villa,Ipswich Town,3,2
EV00776,M00077,MO004,yellow_card,70,2025-05-18,Aston Villa,Ipswich Town,3,2
EV00777,M00078,WI002,yellow_card,56,2025-02-12,Bournemouth,Crystal Palace,4,2
EV00778,M00078,JE001,red_card,68,2025-02-12,Bournemouth,Crystal Palace,4,2
EV00779,M00078,DW001,substitution,22,2025-02-12,Bournemouth,Crystal Palace,4,2
EV00780,M00078,MI005,assist,33,2025-02-12,Bournemouth,Crystal Palace,4,2
EV00781,M00078,MI005,goal,64,2025-02-12,Bournemouth,Crystal Palace,4,2
EV00782,M00078,MA009,assist,88,2025-02-12,Bournemouth,Crystal Palace,4,2
EV00783,M00078,LL001,goal,45,2025-02-12,Bournemouth,Crystal Palace,4,2
EV00784,M00078,EM001,goal,79,2025-02-12,Bournemouth,Crystal Palace,4,2
EV00785,M00079,WH001,goal,68,2025-04-27,Arsenal,Wolverhampton,0,1
EV00786,M00079,BU001,substitution,14,2025-04-27,Arsenal,Wolverhampton,0,1
EV00787,M00079,BU001,assist,30,2025-04-27,Arsenal,Wolverhampton,0,1
EV00788,M00079,JU002,goal,69,2025-04-27,Arsenal,Wolverhampton,0,1
EV00789,M00079,BU001,red_card,42,2025-04-27,Arsenal,Wolverhampton,0,1
EV00790,M00079,TA001,substitution,54,2025-04-27,Arsenal,Wolverhampton,0,1
EV00791,M00079,JO012,assist,59,2025-04-27,Arsenal,Wolverhampton,0,1
EV00792,M00079,JO003,substitution,42,2025-04-27,Arsenal,Wolverhampton,0,1
EV00793,M00079,DE001,yellow_card,32,2025-04-27,Arsenal,Wolverhampton,0,1
EV00794,M00079,AE001,substitution,7,2025-04-27,Arsenal,Wolverhampton,0,1
EV00795,M00080,PH001,goal,16,2024-08-20,Manchester City,Fulham,3,0
EV00796,M00080,RA001,yellow_card,26,2024-08-20,Manchester City,Fulham,3,0
EV00797,M00080,ER001,substitution,34,2024-08-20,Manchester City,Fulham,3,0
EV00798,M00080,KA001,goal,63,2024-08-20,Manchester City,Fulham,3,0
EV00799,M00080,AL002,red_card,74,2024-08-20,Manchester City,Fulham,3,0
EV00800,M00080,RO001,substitution,47,2024-08-20,Manchester City,Fulham,3,0
EV00801,M00080,RE002,yellow_card,48,2024-08-20,Manchester City,Fulham,3,0
EV00802,M00080,LA001,goal,4,2024-08-20,Manchester City,Fulham,3,0
EV00803,M00080,KC001,substitution,53,2024-08-20,Manchester City,Fulham,3,0
EV00804,M00080,ER001,red_card,37,2024-08-20,Manchester City,Fulham,3,0
EV00805,M00080,ER001,yellow_card,53,2024-08-20,Manchester City,Fulham,3,0
EV00806,M00080,PH001,assist,3,2024-08-20,Manchester City,Fulham,3,0
EV00807,M00081,MO002,goal,88,2024-12-15,Arsenal,Brentford,0,2
EV00808,M00081,TA001,assist,7,2024-12-15,Arsenal,Brentford,0,2
EV00809,M00081,DA005,assist,24,2024-12-15,Arsenal,Brentford,0,2
EV00810,M00081,GA001,substitution,16,2024-12-15,Arsenal,Brentford,0,2
EV00811,M00081,DA005,yellow_card,78,2024-12-15,Arsenal,Brentford,0,2
EV00812,M00081,KA002,goal,18,2024-12-15,Arsenal,Brentford,0,2
EV00813,M00081,AE001,assist,17,2024-12-15,Arsenal,Brentford,0,2
EV00814,M00081,BU001,assist,70,2024-12-15,Arsenal,Brentford,0,2
EV00815,M00081,NI003,assist,53,2024-12-15,Arsenal,Brentford,0,2
EV00816,M00081,RA002,goal,70,2024-12-15,Arsenal,Brentford,0,2
EV00817,M00081,BU001,yellow_card,78,2024-12-15,Arsenal,Brentford,0,2
EV00818,M00082,HE001,substitution,43,2024-11-16,Fulham,Brentford,4,0
EV00819,M00082,AN003,goal,90,2024-11-16,Fulham,Brentford,4,0
EV00820,M00082,LA001,substitution,64,2024-11-16,Fulham,Brentford,4,0
EV00821,M00082,KO002,red_card,63,2024-11-16,Fulham,Brentford,4,0
EV00822,M00082,KO002,red_card,48,2024-11-16,Fulham,Brentford,4,0
EV00823,M00082,RA001,red_card,15,2024-11-16,Fulham,Brentford,4,0
EV00824,M00082,AN003,red_card,76,2024-11-16,Fulham,Brentford,4,0
EV00825,M00082,GO001,yellow_card,5,2024-11-16,Fulham,Brentford,4,0
EV00826,M00082,BR004,yellow_card,57,2024-11-16,Fulham,Brentford,4,0
EV00827,M00083,Wal001,yellow_card,57,2025-05-20,Ipswich Town,West Ham,1,3
EV00828,M00083,AL005,red_card,90,2025-05-20,Ipswich Town,West Ham,1,3
EV00829,M00083,KU001,red_card,90,2025-05-20,Ipswich Town,West Ham,1,3
EV00830,M00083,DA003,red_card,22,2025-05-20,Ipswich Town,West Ham,1,3
EV00831,M00083,JA010,red_card,69,2025-05-20,Ipswich Town,West Ham,1,3
EV00832,M00083,Wal001,substitution,49,2025-05-20,Ipswich Town,West Ham,1,3
EV00833,M00083,OL002,substitution,25,2025-05-20,Ipswich Town,West Ham,1,3
EV00834,M00083,Wal001,substitution,25,2025-05-20,Ipswich Town,West Ham,1,3
EV00835,M00083,KI001,substitution,36,2025-05-20,Ipswich Town,West Ham,1,3
EV00836,M00084,TR002,yellow_card,12,2024-10-04,Liverpool,Ipswich Town,0,4
EV00837,M00084,NE002,yellow_card,2,2024-10-04,Liverpool,Ipswich Town,0,4
EV00838,M00084,AL005,red_card,63,2024-10-04,Liverpool,Ipswich Town,0,4
EV00839,M00084,AN001,yellow_card,46,2024-10-04,Liverpool,Ipswich Town,0,4
EV00840,M00084,LU001,red_card,51,2024-10-04,Liverpool,Ipswich Town,0,4
EV00841,M00084,Wal001,yellow_card,48,2024-10-04,Liverpool,Ipswich Town,0,4
EV00842,M00084,Wal001,assist,47,2024-10-04,Liverpool,Ipswich Town,0,4
EV00843,M00084,JA010,assist,18,2024-10-04,Liverpool,Ipswich Town,0,4
EV00844,M00084,LE002,assist,65,2024-10-04,Liverpool,Ipswich Town,0,4
EV00845,M00084,VI001,substitution,15,2024-10-04,Liverpool,Ipswich Town,0,4
EV00846,M00085,GO001,red_card,84,2025-01-12,Arsenal,Fulham,1,3
EV00847,M00085,RA001,red_card,26,2025-01-12,Arsenal,Fulham,1,3
EV00848,M00085,TA001,red_card,2,2025-01-12,Arsenal,Fulham,1,3
EV00849,M00085,DE001,assist,32,2025-01-12,Arsenal,Fulham,1,3
EV00850,M00085,LA001,goal,66,2025-01-12,Arsenal,Fulham,1,3
EV00851,M00085,HE001,yellow_card,47,2025-01-12,Arsenal,Fulham,1,3
EV00852,M00085,BU001,goal,48,2025-01-12,Arsenal,Fulham,1,3
EV00853,M00085,AL002,yellow_card,14,2025-01-12,Arsenal,Fulham,1,3
EV00854,M00086,HU002,substitution,83,2024-12-17,Leicester City,Tottenham,4,2
EV00855,M00086,ST001,assist,73,2024-12-17,Leicester City,Tottenham,4,2
EV00856,M00086,HU002,substitution,52,2024-12-17,Leicester City,Tottenham,4,2
EV00857,M00086,CO002,yellow_card,78,2024-12-17,Leicester City,Tottenham,4,2
EV00858,M00086,PA001,goal,50,2024-12-17,Leicester City,Tottenham,4,2
EV00859,M00086,YU002,assist,26,2024-12-17,Leicester City,Tottenham,4,2
EV00860,M00086,BR002,yellow_card,5,2024-12-17,Leicester City,Tottenham,4,2
EV00861,M00086,WI003,goal,9,2024-12-17,Leicester City,Tottenham,4,2
EV00862,M00086,HU002,red_card,15,2024-12-17,Leicester City,Tottenham,4,2
EV00863,M00086,YU002,assist,82,2024-12-17,Leicester City,Tottenham,4,2
EV00864,M00087,JO003,red_card,62,2025-04-12,Arsenal,Crystal Palace,0,2
EV00865,M00087,JO010,goal,33,2025-04-12,Arsenal,Crystal Palace,0,2
EV00866,M00087,VI003,yellow_card,59,2025-04-12,Arsenal,Crystal Palace,0,2
EV00867,M00087,DA006,red_card,34,2025-04-12,Arsenal,Crystal Palace,0,2
EV00868,M00087,MO002,substitution,22,2025-04-12,Arsenal,Crystal Palace,0,2
EV00869,M00087,JO010,goal,75,2025-04-12,Arsenal,Crystal Palace,0,2
EV00870,M00087,KA002,substitution,43,2025-04-12,Arsenal,Crystal Palace,0,2
EV00871,M00087,BU001,assist,62,2025-04-12,Arsenal,Crystal Palace,0,2
EV00872,M00087,JE001,yellow_card,5,2025-04-12,Arsenal,Crystal Palace,0,2
EV00873,M00087,KA002,red_card,18,2025-04-12,Arsenal,Crystal Palace,0,2
EV00874,M00087,WI002,red_card,56,2025-04-12,Arsenal,Crystal Palace,0,2
EV00875,M00087,CA005,red_card,40,2025-04-12,Arsenal,Crystal Palace,0,2
EV00876,M00088,AL004,yellow_card,56,2025-05-09,Southampton,Everton,1,4
EV00877,M00088,DA004,yellow_card,75,2025-05-09,Southampton,Everton,1,4
EV00878,M00088,MI003,goal,7,2025-05-09,Southampton,Everton,1,4
EV00879,M00088,GA002,assist,90,2025-05-09,Southampton,Everton,1,4
EV00880,M00088,MI003,red_card,40,2025-05-09,Southampton,Everton,1,4
EV00881,M00088,JA008,red_card,40,2025-05-09,Southampton,Everton,1,4
EV00882,M00088,JO008,substitution,43,2025-05-09,Southampton,Everton,1,4
EV00883,M00088,WY001,assist,62,2025-05-09,Southampton,Everton,1,4
EV00884,M00088,WY001,yellow_card,29,2025-05-09,Southampton,Everton,1,4
EV00885,M00088,KA003,substitution,81,2025-05-09,Southampton,Everton,1,4
EV00886,M00089,LO001,assist,70,2025-02-25,Aston Villa,Wolverhampton,4,4
EV00887,M00089,JU002,assist,41,2025-02-25,Aston Villa,Wolverhampton,4,4
EV00888,M00089,EM002,yellow_card,33,2025-02-25,Aston Villa,Wolverhampton,4,4
EV00889,M00089,JU002,assist,18,2025-02-25,Aston Villa,Wolverhampton,4,4
EV00890,M00089,JO013,goal,33,2025-02-25,Aston Villa,Wolverhampton,4,4
EV00891,M00089,TR003,red_card,55,2025-02-25,Aston Villa,Wolverhampton,4,4
EV00892,M00089,GA003,yellow_card,84,2025-02-25,Aston Villa,Wolverhampton,4,4
EV00893,M00089,JU002,yellow_card,70,2025-02-25,Aston Villa,Wolverhampton,4,4
EV00894,M00089,JA004,substitution,43,2025-02-25,Aston Villa,Wolverhampton,4,4
EV00895,M00090,DE003,assist,4,2024-09-07,Tottenham,Leicester City,3,4
EV00896,M00090,SO001,red_card,74,2024-09-07,Tottenham,Leicester City,3,4
EV00897,M00090,SO001,assist,72,2024-09-07,Tottenham,Leicester City,3,4
EV00898,M00090,VI002,goal,41,2024-09-07,Tottenham,Leicester City,3,4
EV00899,M00090,SO001,red_card,57,2024-09-07,Tottenham,Leicester City,3,4
EV00900,M00090,DO003,goal,4,2024-09-07,Tottenham,Leicester City,3,4
EV00901,M00090,RI001,substitution,80,2024-09-07,Tottenham,Leicester City,3,4
EV00902,M00090,RIC001,red_card,18,2024-09-07,Tottenham,Leicester City,3,4
EV00903,M00091,JA002,goal,43,2024-08-27,Manchester United,Arsenal,1,2
EV00904,M00091,DE001,yellow_card,86,2024-08-27,Manchester United,Arsenal,1,2
EV00905,M00091,CA001,red_card,89,2024-08-27,Manchester United,Arsenal,1,2
EV00906,M00091,CA001,substitution,28,2024-08-27,Manchester United,Arsenal,1,2
EV00907,M00091,MA002,goal,38,2024-08-27,Manchester United,Arsenal,1,2
EV00908,M00091,WH001,goal,29,2024-08-27,Manchester United,Arsenal,1,2
EV00909,M00091,MO002,goal,78,2024-08-27,Manchester United,Arsenal,1,2
EV00910,M00091,LI001,red_card,4,2024-08-27,Manchester United,Arsenal,1,2
EV00911,M00091,AR001,yellow_card,50,2024-08-27,Manchester United,Arsenal,1,2
EV00912,M00091,BR001,yellow_card,69,2024-08-27,Manchester United,Arsenal,1,2
EV00913,M00091,MO002,yellow_card,16,2024-08-27,Manchester United,Arsenal,1,2
EV00914,M00092,AT001,yellow_card,11,2025-03-05,Bournemouth,Chelsea,0,3
EV00915,M00092,DW001,goal,16,2025-03-05,Bournemouth,Chelsea,0,3
EV00916,M00092,CO001,assist,33,2025-03-05,Bournemouth,Chelsea,0,3
EV00917,M00092,MO003,goal,83,2025-03-05,Bournemouth,Chelsea,0,3
EV00918,M00092,JA003,yellow_card,64,2025-03-05,Bournemouth,Chelsea,0,3
EV00919,M00092,DO002,yellow_card,50,2025-03-05,Bournemouth,Chelsea,0,3
EV00920,M00092,BE002,yellow_card,3,2025-03-05,Bournemouth,Chelsea,0,3
EV00921,M00092,MA003,assist,5,2025-03-05,Bournemouth,Chelsea,0,3
EV00922,M00093,RE002,red_card,41,2025-05-16,Fulham,Arsenal,0,2
EV00923,M00093,TA001,yellow_card,88,2025-05-16,Fulham,Arsenal,0,2
EV00924,M00093,BE003,yellow_card,41,2025-05-16,Fulham,Arsenal,0,2
EV00925,M00093,BE003,goal,82,2025-05-16,Fulham,Arsenal,0,2
EV00926,M00093,GO001,substitution,89,2025-05-16,Fulham,Arsenal,0,2
EV00927,M00093,BE003,yellow_card,77,2025-05-16,Fulham,Arsenal,0,2
EV00928,M00093,WI001,substitution,52,2025-05-16,Fulham,Arsenal,0,2
EV00929,M00093,MA008,red_card,28,2025-05-16,Fulham,Arsenal,0,2
EV00930,M00093,MA008,assist,25,2025-05-16,Fulham,Arsenal,0,2
EV00931,M00094,DA005,red_card,51,2025-04-02,Brentford,Ipswich Town,3,1
EV00932,M00094,TR002,goal,32,2025-04-02,Brentford,Ipswich Town,3,1
EV00933,M00094,KO002,assist,21,2025-04-02,Brentford,Ipswich Town,3,1
EV00934,M00094,LE002,goal,76,2025-04-02,Brentford,Ipswich Town,3,1
EV00935,M00094,BR004,goal,10,2025-04-02,Brentford,Ipswich Town,3,1
EV00936,M00094,HU001,assist,42,2025-04-02,Brentford,Ipswich Town,3,1
EV00937,M00094,EN002,yellow_card,41,2025-04-02,Brentford,Ipswich Town,3,1
EV00938,M00094,JA010,goal,11,2025-04-02,Brentford,Ipswich Town,3,1
EV00939,M00094,CA004,yellow_card,90,2025-04-02,Brentford,Ipswich Town,3,1
EV00940,M00095,MA004,yellow_card,62,2024-12-20,Newcastle,Tottenham,4,1
EV00941,M00095,YO001,red_card,54,2024-12-20,Newcastle,Tottenham,4,1
EV00942,M00095,BR002,red_card,43,2024-12-20,Newcastle,Tottenham,4,1
EV00943,M00095,RI001,goal,60,2024-12-20,Newcastle,Tottenham,4,1
EV00944,M00095,TI001,substitution,66,2024-12-20,Newcastle,Tottenham,4,1
EV00945,M00095,PI001,yellow_card,4,2024-12-20,Newcastle,Tottenham,4,1
EV00946,M00095,NI004,substitution,25,2024-12-20,Newcastle,Tottenham,4,1
EV00947,M00095,CR001,yellow_card,3,2024-12-20,Newcastle,Tottenham,4,1
EV00948,M00096,SE001,red_card,11,2024-10-10,Wolverhampton,Ipswich Town,2,1
EV00949,M00096,PO001,yellow_card,30,2024-10-10,Wolverhampton,Ipswich Town,2,1
EV00950,M00096,GA003,substitution,25,2024-10-10,Wolverhampton,Ipswich Town,2,1
EV00951,M00096,TR003,assist,42,2024-10-10,Wolverhampton,Ipswich Town,2,1
EV00952,M00096,LO001,red_card,43,2024-10-10,Wolverhampton,Ipswich Town,2,1
EV00953,M00096,TR002,yellow_card,20,2024-10-10,Wolverhampton,Ipswich Town,2,1
EV00954,M00096,JU002,yellow_card,22,2024-10-10,Wolverhampton,Ipswich Town,2,1
EV00955,M00096,JU002,yellow_card,67,2024-10-10,Wolverhampton,Ipswich Town,2,1
EV00956,M00096,PO001,substitution,66,2024-10-10,Wolverhampton,Ipswich Town,2,1
EV00957,M00096,LE002,yellow_card,43,2024-10-10,Wolverhampton,Ipswich Town,2,1
EV00958,M00096,PO001,substitution,46,2024-10-10,Wolverhampton,Ipswich Town,2,1
EV00959,M00096,GA003,substitution,12,2024-10-10,Wolverhampton,Ipswich Town,2,1
EV00960,M00097,AE001,red_card,49,2025-01-27,Wolverhampton,Arsenal,2,2
EV00961,M00097,PO001,assist,13,2025-01-27,Wolverhampton,Arsenal,2,2
EV00962,M00097,TR003,substitution,48,2025-01-27,Wolverhampton,Arsenal,2,2
EV00963,M00097,SA001,red_card,47,2025-01-27,Wolverhampton,Arsenal,2,2
EV00964,M00097,JU002,yellow_card,66,2025-01-27,Wolverhampton,Arsenal,2,2
EV00965,M00097,LO001,assist,69,2025-01-27,Wolverhampton,Arsenal,2,2
EV00966,M00097,TR003,substitution,86,2025-01-27,Wolverhampton,Arsenal,2,2
EV00967,M00097,TR003,assist,77,2025-01-27,Wolverhampton,Arsenal,2,2
EV00968,M00098,JO013,red_card,17,2025-04-05,Tottenham,Wolverhampton,2,0
EV00969,M00098,MA004,substitution,57,2025-04-05,Tottenham,Wolverhampton,2,0
EV00970,M00098,VI002,goal,77,2025-04-05,Tottenham,Wolverhampton,2,0
EV00971,M00098,PI001,red_card,24,2025-04-05,Tottenham,Wolverhampton,2,0
EV00972,M00098,PI001,yellow_card,57,2025-04-05,Tottenham,Wolverhampton,2,0
EV00973,M00098,JO012,yellow_card,34,2025-04-05,Tottenham,Wolverhampton,2,0
EV00974,M00098,BR002,red_card,86,2025-04-05,Tottenham,Wolverhampton,2,0
EV00975,M00098,RA003,yellow_card,49,2025-04-05,Tottenham,Wolverhampton,2,0
EV00976,M00098,BR002,yellow_card,65,2025-04-05,Tottenham,Wolverhampton,2,0
EV00977,M00098,PI001,red_card,74,2025-04-05,Tottenham,Wolverhampton,2,0
EV00978,M00099,EN002,yellow_card,56,2024-11-01,Brentford,Manchester City,1,4
